25397305;38.97336;-8.978689;-0.1567077;0.6802134
25397306;38.97257;-8.979499;-0.1567218;0.6801997
25397307;38.97233;-8.979465;-0.1567212;0.6801955
25397308;38.97158;-8.980477;-0.1567389;0.6801824
25397311;38.97149;-8.980337;-0.1567364;0.6801808
25397312;38.98314;-8.973106;-0.1566103;0.680384
25397313;38.98308;-8.972947;-0.1566075;0.6803831
25397314;38.97995;-8.974863;-0.1566409;0.6803284
25397315;38.97989;-8.974678;-0.1566377;0.6803274
25397316;38.99343;-8.968763;-0.1565344;0.6805637
25397317;38.99338;-8.968573;-0.1565311;0.6805629
25397318;38.99093;-8.969586;-0.1565488;0.6805202
25397319;38.99089;-8.969407;-0.1565457;0.6805193
25397320;38.9883;-8.970665;-0.1565676;0.6804743
25397321;38.98826;-8.9705;-0.1565648;0.6804736
25397322;39.00018;-8.967475;-0.156512;0.6806816
25397323;39.00018;-8.967291;-0.1565087;0.6806815
25397324;38.9977;-8.967793;-0.1565175;0.6806383
25397325;38.99767;-8.967588;-0.1565139;0.6806378
25397326;38.99552;-8.968232;-0.1565252;0.6806002
25397327;38.9955;-8.96802;-0.1565215;0.6805999
25397581;39.00933;-8.966744;-0.1564992;0.6808412
25397582;39.00877;-8.966585;-0.1564964;0.6808314
25397584;39.00333;-8.967219;-0.1565075;0.6807365
25397585;39.00269;-8.967061;-0.1565047;0.6807254
25397589;39.01838;-8.965713;-0.1564812;0.6809992
25397592;39.01652;-8.965963;-0.1564856;0.6809667
25397594;39.01568;-8.966234;-0.1564903;0.6809521
25397598;39.01357;-8.966403;-0.1564933;0.6809152
25397599;39.01351;-8.966209;-0.1564899;0.6809142
25397601;39.02266;-8.964131;-0.1564536;0.681074
25397603;39.0219;-8.964525;-0.1564605;0.6810606
25397605;39.02072;-8.965034;-0.1564694;0.68104
25397607;39.01954;-8.965433;-0.1564763;0.6810194
25397608;39.02874;-8.961625;-0.1564099;0.68118
25397609;39.02872;-8.961431;-0.1564065;0.6811797
